image_filename,filename,is_negative
898_F10_1,898_F10_1_3,1
898_F10_1,898_F10_1_4,1
898_F10_1,898_F10_1_5,1
898_F10_1,898_F10_1_6,1
898_F10_1,898_F10_1_7,1
898_F10_1,898_F10_1_8,1
898_F10_1,898_F10_1_9,1
898_F10_1,898_F10_1_10,1
898_F10_1,898_F10_1_11,1
898_F10_1,898_F10_1_12,1
898_F10_1,898_F10_1_13,1
898_F10_2,898_F10_2_1,1
898_F10_2,898_F10_2_2,1
898_F10_2,898_F10_2_3,1
898_F10_2,898_F10_2_4,1
898_F10_2,898_F10_2_5,1
898_F10_2,898_F10_2_6,1
898_F10_2,898_F10_2_7,1
898_F10_2,898_F10_2_8,1
898_F10_2,898_F10_2_9,1
898_F10_2,898_F10_2_10,1
898_F10_2,898_F10_2_11,1
898_F10_2,898_F10_2_12,1
898_G5_1,898_G5_1_1,1
898_G5_1,898_G5_1_2,1
898_G5_1,898_G5_1_3,1
898_G5_1,898_G5_1_4,1
898_G5_1,898_G5_1_5,1
898_G5_1,898_G5_1_6,1
898_G5_1,898_G5_1_7,1
898_G5_1,898_G5_1_8,1
898_G5_1,898_G5_1_9,1
898_G5_1,898_G5_1_10,1
898_G5_1,898_G5_1_11,1
898_G5_1,898_G5_1_12,1
898_G5_1,898_G5_1_13,1
898_G5_1,898_G5_1_14,1
898_G5_1,898_G5_1_15,1
898_G5_1,898_G5_1_16,1
898_G5_1,898_G5_1_17,1
898_G5_2,898_G5_2_1,1
898_G5_2,898_G5_2_2,1
898_G5_2,898_G5_2_3,1
898_G5_2,898_G5_2_4,1
898_G5_2,898_G5_2_5,1
898_G5_2,898_G5_2_6,1
898_G5_2,898_G5_2_7,1
898_G5_2,898_G5_2_8,1
898_G5_2,898_G5_2_9,1
898_G5_2,898_G5_2_10,1
898_G5_2,898_G5_2_11,1
899_B3_1,899_B3_1_1,1
899_B3_1,899_B3_1_2,1
899_B3_1,899_B3_1_3,1
899_B3_1,899_B3_1_4,1
899_B3_1,899_B3_1_5,1
899_B3_1,899_B3_1_6,1
899_B3_1,899_B3_1_7,1
899_B3_1,899_B3_1_8,1
899_B3_1,899_B3_1_9,1
899_B3_1,899_B3_1_10,1
899_B3_1,899_B3_1_11,1
899_B3_1,899_B3_1_12,1
899_B3_1,899_B3_1_13,1
899_B3_1,899_B3_1_14,1
899_B3_2,899_B3_2_1,1
899_B3_2,899_B3_2_2,1
899_B3_2,899_B3_2_3,1
899_B3_2,899_B3_2_4,1
899_B3_2,899_B3_2_5,1
899_B3_2,899_B3_2_6,1
899_B3_2,899_B3_2_7,1
899_B3_2,899_B3_2_8,1
899_B3_2,899_B3_2_9,1
899_B3_2,899_B3_2_10,1
899_B3_2,899_B3_2_11,1
899_B3_2,899_B3_2_12,1
899_B6_1,899_B6_1_1,1
899_B6_1,899_B6_1_2,1
899_B6_1,899_B6_1_3,1
899_B6_1,899_B6_1_4,1
899_B6_1,899_B6_1_5,1
899_B6_1,899_B6_1_6,1
899_B6_1,899_B6_1_7,1
899_B6_1,899_B6_1_8,1
899_B6_1,899_B6_1_9,1
899_B6_1,899_B6_1_10,1
899_B6_1,899_B6_1_11,1
899_B6_1,899_B6_1_12,1
899_B6_2,899_B6_2_1,1
899_B6_2,899_B6_2_2,1
899_B6_2,899_B6_2_3,1
899_B6_2,899_B6_2_4,1
899_B6_2,899_B6_2_5,1
899_B6_2,899_B6_2_6,1
899_B6_2,899_B6_2_7,1
899_B6_2,899_B6_2_8,1
899_B6_2,899_B6_2_9,1
899_B6_2,899_B6_2_10,1
899_B6_2,899_B6_2_11,1
899_C8_1,899_C8_1_1,1
899_C8_1,899_C8_1_2,1
899_C8_1,899_C8_1_3,1
899_C8_1,899_C8_1_4,1
899_C8_1,899_C8_1_5,1
899_C8_1,899_C8_1_6,1
899_C8_1,899_C8_1_7,1
899_C8_1,899_C8_1_8,1
899_C8_2,899_C8_2_1,1
899_C8_2,899_C8_2_2,1
899_C8_2,899_C8_2_3,1
899_C8_2,899_C8_2_4,1
899_C8_2,899_C8_2_5,1
899_C8_2,899_C8_2_6,1
899_C8_2,899_C8_2_7,1
899_C8_2,899_C8_2_8,1
899_C8_2,899_C8_2_9,1
899_F5_1,899_F5_1_1,1
899_F5_1,899_F5_1_2,1
899_F5_1,899_F5_1_3,1
899_F5_1,899_F5_1_4,1
899_F5_1,899_F5_1_5,1
899_F5_1,899_F5_1_6,1
899_F5_2,899_F5_2_1,1
899_F5_2,899_F5_2_2,1
899_F5_2,899_F5_2_3,1
899_F5_2,899_F5_2_4,1
899_F5_2,899_F5_2_5,1
899_F5_2,899_F5_2_6,1
899_F5_2,899_F5_2_7,1
899_F5_2,899_F5_2_8,1
899_F5_2,899_F5_2_9,1
899_G10_4,899_G10_4_1,1
899_G10_4,899_G10_4_2,1
899_G10_4,899_G10_4_3,1
899_G10_4,899_G10_4_4,1
899_G10_4,899_G10_4_5,1
899_G10_4,899_G10_4_6,1
899_G10_4,899_G10_4_7,1
899_G10_4,899_G10_4_8,1
899_G10_4,899_G10_4_9,1
899_G10_4,899_G10_4_10,1
899_G10_4,899_G10_4_11,1
899_G10_5,899_G10_5_1,1
899_G10_5,899_G10_5_2,1
899_G10_5,899_G10_5_3,1
899_G10_5,899_G10_5_4,1
899_G10_5,899_G10_5_5,1
899_G10_5,899_G10_5_6,1
899_G10_5,899_G10_5_7,1
899_G10_5,899_G10_5_8,1
899_G10_5,899_G10_5_9,1
899_G10_5,899_G10_5_10,1
899_G5_1,899_G5_1_1,1
899_G5_1,899_G5_1_2,1
899_G5_1,899_G5_1_3,1
899_G5_1,899_G5_1_4,1
899_G5_1,899_G5_1_5,1
899_G5_1,899_G5_1_6,1
899_G5_1,899_G5_1_7,1
899_G5_2,899_G5_2_1,1
899_G5_2,899_G5_2_2,1
899_G5_2,899_G5_2_3,1
899_G5_2,899_G5_2_4,1
899_G5_2,899_G5_2_5,1
899_G5_2,899_G5_2_6,1
899_G5_2,899_G5_2_7,1
899_G5_2,899_G5_2_8,1
899_G5_2,899_G5_2_9,1
899_H4_1,899_H4_1_1,1
899_H4_1,899_H4_1_2,1
899_H4_1,899_H4_1_3,1
899_H4_1,899_H4_1_4,1
899_H4_1,899_H4_1_5,1
899_H4_1,899_H4_1_6,1
899_H4_1,899_H4_1_7,1
899_H4_1,899_H4_1_8,1
899_H4_2,899_H4_2_1,1
899_H4_2,899_H4_2_2,1
899_H4_2,899_H4_2_3,1
899_H4_2,899_H4_2_4,1
899_H4_2,899_H4_2_5,1
899_H4_2,899_H4_2_6,1
899_H4_2,899_H4_2_7,1
899_H4_2,899_H4_2_8,1
899_H4_2,899_H4_2_9,1
89_B11_1,89_B11_1_1,1
89_B11_1,89_B11_1_2,1
89_B11_1,89_B11_1_3,1
89_B11_1,89_B11_1_4,1
89_B11_1,89_B11_1_5,1
89_B11_1,89_B11_1_6,1
89_B11_1,89_B11_1_7,1
89_B11_1,89_B11_1_8,1
89_B11_1,89_B11_1_9,1
89_B11_1,89_B11_1_10,1
89_B11_1,89_B11_1_11,1
89_B11_1,89_B11_1_12,1
89_B11_1,89_B11_1_13,1
89_B11_1,89_B11_1_14,1
89_B11_1,89_B11_1_15,1
89_B11_1,89_B11_1_16,1
89_B11_2,89_B11_2_1,1
89_B11_2,89_B11_2_2,1
89_B11_2,89_B11_2_3,1
89_B11_2,89_B11_2_4,1
89_B11_2,89_B11_2_5,1
89_B11_2,89_B11_2_6,1
89_B11_2,89_B11_2_7,1
89_B11_2,89_B11_2_8,1
89_B11_2,89_B11_2_9,1
89_B11_2,89_B11_2_10,1
89_B11_2,89_B11_2_11,1
89_B11_2,89_B11_2_12,1
89_B11_2,89_B11_2_13,1
89_B11_2,89_B11_2_14,1
900_D5_1,900_D5_1_1,1
900_D5_1,900_D5_1_2,1
900_D5_1,900_D5_1_3,1
900_D5_1,900_D5_1_4,1
900_D5_1,900_D5_1_5,1
900_D5_1,900_D5_1_6,1
900_D5_1,900_D5_1_7,1
900_D5_1,900_D5_1_8,1
900_D5_1,900_D5_1_9,1
900_D5_1,900_D5_1_10,1
900_D5_1,900_D5_1_11,1
900_D5_2,900_D5_2_1,1
900_D5_2,900_D5_2_2,1
900_D5_2,900_D5_2_3,1
900_D5_2,900_D5_2_4,1
900_D5_2,900_D5_2_5,1
900_D5_2,900_D5_2_6,1
900_D5_2,900_D5_2_7,1
900_D5_2,900_D5_2_8,1
900_D5_2,900_D5_2_9,1
900_D6_1,900_D6_1_1,1
900_D6_1,900_D6_1_2,1
900_D6_1,900_D6_1_3,1
900_D6_1,900_D6_1_4,1
900_D6_1,900_D6_1_5,1
900_D6_1,900_D6_1_6,1
900_D6_1,900_D6_1_7,1
900_D6_1,900_D6_1_8,1
900_D6_1,900_D6_1_9,1
900_D6_1,900_D6_1_10,1
900_D6_1,900_D6_1_11,1
900_D6_1,900_D6_1_12,1
900_D6_1,900_D6_1_13,1
900_D6_2,900_D6_2_1,1
900_D6_2,900_D6_2_2,1
900_D6_2,900_D6_2_3,1
900_D6_2,900_D6_2_4,1
900_D6_2,900_D6_2_5,1
900_D6_2,900_D6_2_6,1
900_D6_2,900_D6_2_7,1
900_D6_2,900_D6_2_8,1
900_D6_2,900_D6_2_9,1
900_D6_2,900_D6_2_10,1
900_D6_2,900_D6_2_11,1
900_D7_1,900_D7_1_1,1
900_D7_1,900_D7_1_2,1
900_D7_1,900_D7_1_3,1
900_D7_1,900_D7_1_4,1
900_D7_1,900_D7_1_5,1
900_D7_1,900_D7_1_6,1
900_D7_1,900_D7_1_7,1
900_D7_1,900_D7_1_8,1
900_D7_1,900_D7_1_9,1
900_D7_1,900_D7_1_10,1
900_D7_1,900_D7_1_11,1
900_D7_1,900_D7_1_12,1
900_D7_1,900_D7_1_13,1
900_D7_2,900_D7_2_1,1
900_D7_2,900_D7_2_2,1
900_D7_2,900_D7_2_3,1
900_D7_2,900_D7_2_4,1
900_D7_2,900_D7_2_5,1
900_D7_2,900_D7_2_6,1
900_D7_2,900_D7_2_7,1
900_D7_2,900_D7_2_8,1
900_D7_2,900_D7_2_9,1
900_D7_2,900_D7_2_10,1
900_D7_2,900_D7_2_11,1
900_E8_1,900_E8_1_1,1
900_E8_1,900_E8_1_2,1
900_E8_1,900_E8_1_3,1
900_E8_1,900_E8_1_4,1
900_E8_1,900_E8_1_5,1
900_E8_1,900_E8_1_6,1
900_E8_1,900_E8_1_7,1
900_E8_1,900_E8_1_8,1
900_E8_1,900_E8_1_9,1
900_E8_1,900_E8_1_10,1
900_E8_2,900_E8_2_1,1
900_E8_2,900_E8_2_2,1
900_E8_2,900_E8_2_3,1
900_E8_2,900_E8_2_4,1
900_E8_2,900_E8_2_5,1
900_E8_2,900_E8_2_6,1
900_E8_2,900_E8_2_7,1
900_E8_2,900_E8_2_8,1
907_E9_1,907_E9_1_1,1
907_E9_1,907_E9_1_2,1
907_E9_1,907_E9_1_3,1
907_E9_1,907_E9_1_4,1
907_E9_1,907_E9_1_5,1
907_E9_1,907_E9_1_6,1
907_E9_1,907_E9_1_7,1
907_E9_1,907_E9_1_8,1
907_E9_1,907_E9_1_9,1
907_E9_1,907_E9_1_10,1
907_E9_1,907_E9_1_11,1
907_E9_1,907_E9_1_12,1
907_E9_1,907_E9_1_13,1
907_E9_1,907_E9_1_14,1
907_E9_2,907_E9_2_1,1
907_E9_2,907_E9_2_2,1
907_E9_2,907_E9_2_3,1
907_E9_2,907_E9_2_4,1
907_E9_2,907_E9_2_5,1
907_E9_2,907_E9_2_6,1
907_E9_2,907_E9_2_7,1
907_E9_2,907_E9_2_8,1
907_E9_2,907_E9_2_9,1
907_E9_2,907_E9_2_10,1
907_E9_2,907_E9_2_11,1
90_A10_1,90_A10_1_1,1
90_A10_1,90_A10_1_2,1
90_A10_1,90_A10_1_3,1
90_A10_1,90_A10_1_4,1
90_A10_1,90_A10_1_5,1
90_A10_1,90_A10_1_6,1
90_A10_1,90_A10_1_7,1
90_A10_1,90_A10_1_8,1
90_A10_1,90_A10_1_9,1
90_A10_1,90_A10_1_10,1
90_A10_1,90_A10_1_11,1
90_A10_1,90_A10_1_12,1
90_A10_1,90_A10_1_13,1
90_A10_1,90_A10_1_14,1
90_A10_1,90_A10_1_15,1
90_A10_2,90_A10_2_1,1
90_A10_2,90_A10_2_2,1
90_A10_2,90_A10_2_3,1
90_A10_2,90_A10_2_4,1
90_A10_2,90_A10_2_5,1
90_A10_2,90_A10_2_6,1
90_A10_2,90_A10_2_7,1
90_A10_2,90_A10_2_8,1
90_A10_2,90_A10_2_9,1
90_A10_2,90_A10_2_10,1
90_A10_2,90_A10_2_11,1
90_E9_1,90_E9_1_1,1
90_E9_1,90_E9_1_2,1
90_E9_1,90_E9_1_3,1
90_E9_1,90_E9_1_4,1
90_E9_1,90_E9_1_5,1
90_E9_1,90_E9_1_6,1
90_E9_1,90_E9_1_7,1
90_E9_1,90_E9_1_8,1
90_E9_1,90_E9_1_9,1
90_E9_2,90_E9_2_1,1
90_E9_2,90_E9_2_2,1
90_E9_2,90_E9_2_3,1
90_E9_2,90_E9_2_4,1
90_E9_2,90_E9_2_5,1
90_E9_2,90_E9_2_6,1
90_E9_2,90_E9_2_7,1
90_E9_2,90_E9_2_8,1
90_E9_2,90_E9_2_9,1
90_E9_2,90_E9_2_10,1
90_E9_2,90_E9_2_11,1
90_E9_2,90_E9_2_12,1
90_F10_1,90_F10_1_1,1
90_F10_1,90_F10_1_2,1
90_F10_1,90_F10_1_3,1
90_F10_1,90_F10_1_4,1
90_F10_1,90_F10_1_5,1
90_F10_1,90_F10_1_6,1
90_F10_1,90_F10_1_7,1
90_F10_1,90_F10_1_8,1
90_F10_2,90_F10_2_1,1
90_F10_2,90_F10_2_2,1
90_F10_2,90_F10_2_3,1
90_F10_2,90_F10_2_4,1
90_F10_2,90_F10_2_5,1
90_F10_2,90_F10_2_6,1
90_F10_2,90_F10_2_7,1
90_F10_2,90_F10_2_8,1
90_F10_2,90_F10_2_9,1
90_F10_2,90_F10_2_10,1
90_F10_2,90_F10_2_11,1
90_F10_2,90_F10_2_12,1
90_F10_2,90_F10_2_13,1
90_F10_2,90_F10_2_14,1
90_F10_2,90_F10_2_15,1
90_F10_2,90_F10_2_16,1
90_G4_1,90_G4_1_1,1
90_G4_1,90_G4_1_2,1
90_G4_1,90_G4_1_3,1
90_G4_1,90_G4_1_4,1
90_G4_1,90_G4_1_5,1
90_G4_1,90_G4_1_6,1
90_G4_1,90_G4_1_7,1
90_G4_1,90_G4_1_8,1
90_G4_1,90_G4_1_9,1
90_G4_1,90_G4_1_10,1
90_G4_2,90_G4_2_1,1
90_G4_2,90_G4_2_2,1
90_G4_2,90_G4_2_3,1
90_G4_2,90_G4_2_4,1
90_G4_2,90_G4_2_5,1
90_G4_2,90_G4_2_6,1
90_G4_2,90_G4_2_7,1
90_G4_2,90_G4_2_8,1
90_G4_2,90_G4_2_9,1
90_G4_2,90_G4_2_10,1
90_G4_2,90_G4_2_11,1
90_G4_2,90_G4_2_12,1
90_G4_2,90_G4_2_13,1
90_G4_2,90_G4_2_14,1
911_A9_1,911_A9_1_1,1
911_A9_1,911_A9_1_2,1
911_A9_1,911_A9_1_3,1
911_A9_1,911_A9_1_4,1
911_A9_1,911_A9_1_5,1
911_A9_1,911_A9_1_6,1
911_A9_1,911_A9_1_7,1
911_A9_1,911_A9_1_8,1
911_A9_1,911_A9_1_9,1
911_A9_1,911_A9_1_10,1
911_A9_1,911_A9_1_11,1
911_A9_1,911_A9_1_12,1
911_A9_1,911_A9_1_13,1
911_A9_1,911_A9_1_14,1
911_A9_1,911_A9_1_15,1
911_A9_1,911_A9_1_16,1
911_A9_1,911_A9_1_17,1
911_A9_1,911_A9_1_18,1
911_A9_2,911_A9_2_1,1
911_A9_2,911_A9_2_2,1
911_A9_2,911_A9_2_3,1
911_A9_2,911_A9_2_4,1
911_A9_2,911_A9_2_5,1
911_A9_2,911_A9_2_6,1
911_A9_2,911_A9_2_7,1
911_A9_2,911_A9_2_8,1
911_A9_2,911_A9_2_9,1
911_A9_2,911_A9_2_10,1
911_A9_2,911_A9_2_11,1
911_E10_1,911_E10_1_1,1
911_E10_1,911_E10_1_2,1
911_E10_1,911_E10_1_3,1
911_E10_1,911_E10_1_4,1
911_E10_1,911_E10_1_5,1
911_E10_1,911_E10_1_6,1
911_E10_1,911_E10_1_7,1
911_E10_1,911_E10_1_8,1
911_E10_1,911_E10_1_9,1
911_E10_1,911_E10_1_10,1
911_E10_1,911_E10_1_11,1
911_E10_1,911_E10_1_12,1
911_E10_2,911_E10_2_1,1
911_E10_2,911_E10_2_2,1
911_E10_2,911_E10_2_3,1
911_E10_2,911_E10_2_4,1
911_E10_2,911_E10_2_5,1
911_E10_2,911_E10_2_6,1
911_E10_2,911_E10_2_7,1
911_E10_2,911_E10_2_8,1
911_E10_2,911_E10_2_9,1
911_E10_2,911_E10_2_10,1
911_E10_2,911_E10_2_11,1
911_E10_2,911_E10_2_12,1
911_H1_1,911_H1_1_1,1
911_H1_1,911_H1_1_2,1
911_H1_1,911_H1_1_3,1
911_H1_1,911_H1_1_4,1
911_H1_1,911_H1_1_5,1
911_H1_1,911_H1_1_6,1
911_H1_1,911_H1_1_7,1
911_H1_1,911_H1_1_8,1
911_H1_1,911_H1_1_9,1
911_H1_1,911_H1_1_10,1
911_H1_1,911_H1_1_11,1
911_H1_1,911_H1_1_12,1
911_H1_1,911_H1_1_13,1
911_H1_2,911_H1_2_1,1
911_H1_2,911_H1_2_2,1
911_H1_2,911_H1_2_3,1
911_H1_2,911_H1_2_4,1
911_H1_2,911_H1_2_5,1
911_H1_2,911_H1_2_6,1
911_H1_2,911_H1_2_7,1
911_H1_2,911_H1_2_8,1
911_H1_2,911_H1_2_9,1
911_H1_2,911_H1_2_10,1
911_H1_2,911_H1_2_11,1
911_H1_2,911_H1_2_12,1
912_A7_1,912_A7_1_1,1
912_A7_1,912_A7_1_2,1
912_A7_1,912_A7_1_3,1
912_A7_1,912_A7_1_4,1
912_A7_1,912_A7_1_5,1
912_A7_1,912_A7_1_6,1
912_A7_1,912_A7_1_7,1
912_A7_1,912_A7_1_8,1
912_A7_1,912_A7_1_9,1
912_A7_1,912_A7_1_10,1
912_A7_1,912_A7_1_11,1
912_A7_1,912_A7_1_12,1
912_A7_1,912_A7_1_13,1
912_A7_1,912_A7_1_14,1
912_A7_2,912_A7_2_1,1
912_A7_2,912_A7_2_2,1
912_A7_2,912_A7_2_3,1
912_A7_2,912_A7_2_4,1
912_A7_2,912_A7_2_5,1
912_A7_2,912_A7_2_6,1
912_A7_2,912_A7_2_7,1
912_A7_2,912_A7_2_8,1
912_A7_2,912_A7_2_9,1
912_A7_2,912_A7_2_10,1
912_A7_2,912_A7_2_11,1
912_A7_2,912_A7_2_12,1
912_A7_2,912_A7_2_13,1
912_A9_1,912_A9_1_1,1
912_A9_1,912_A9_1_2,1
912_A9_1,912_A9_1_3,1
912_A9_1,912_A9_1_4,1
912_A9_1,912_A9_1_5,1
912_A9_1,912_A9_1_6,1
912_A9_1,912_A9_1_7,1
912_A9_1,912_A9_1_8,1
912_A9_1,912_A9_1_9,1
912_A9_1,912_A9_1_10,1
912_A9_1,912_A9_1_11,1
912_A9_2,912_A9_2_1,1
912_A9_2,912_A9_2_2,1
912_A9_2,912_A9_2_3,1
912_A9_2,912_A9_2_4,1
912_A9_2,912_A9_2_5,1
912_A9_2,912_A9_2_6,1
912_A9_2,912_A9_2_7,1
912_A9_2,912_A9_2_8,1
912_A9_2,912_A9_2_9,1
912_A9_2,912_A9_2_10,1
912_A9_2,912_A9_2_11,1
912_B8_1,912_B8_1_1,1
912_B8_1,912_B8_1_2,1
912_B8_1,912_B8_1_3,1
912_B8_1,912_B8_1_4,1
912_B8_1,912_B8_1_5,1
912_B8_1,912_B8_1_6,1
912_B8_1,912_B8_1_7,1
912_B8_1,912_B8_1_8,1
912_B8_1,912_B8_1_9,1
912_B8_1,912_B8_1_10,1
912_B8_1,912_B8_1_11,1
912_B8_1,912_B8_1_12,1
912_B8_1,912_B8_1_13,1
912_B8_1,912_B8_1_14,1
912_B8_2,912_B8_2_1,1
912_B8_2,912_B8_2_2,1
912_B8_2,912_B8_2_3,1
912_B8_2,912_B8_2_4,1
912_B8_2,912_B8_2_5,1
912_B8_2,912_B8_2_6,1
912_B8_2,912_B8_2_7,1
912_B8_2,912_B8_2_8,1
912_B8_2,912_B8_2_9,1
912_B8_2,912_B8_2_10,1
912_B8_2,912_B8_2_11,1
912_B8_2,912_B8_2_12,1
912_B8_2,912_B8_2_13,1
912_B8_2,912_B8_2_14,1
912_B8_2,912_B8_2_15,1
912_H1_1,912_H1_1_1,1
912_H1_1,912_H1_1_2,1
912_H1_1,912_H1_1_3,1
912_H1_1,912_H1_1_4,1
912_H1_1,912_H1_1_5,1
912_H1_1,912_H1_1_6,1
912_H1_1,912_H1_1_7,1
912_H1_1,912_H1_1_8,1
912_H1_1,912_H1_1_9,1
912_H1_1,912_H1_1_10,1
912_H1_1,912_H1_1_11,1
912_H1_1,912_H1_1_12,1
912_H1_1,912_H1_1_13,1
912_H1_1,912_H1_1_14,1
912_H1_1,912_H1_1_15,1
912_H1_1,912_H1_1_16,1
912_H1_1,912_H1_1_17,1
912_H1_1,912_H1_1_18,1
912_H1_1,912_H1_1_19,1
912_H1_1,912_H1_1_20,1
912_H1_1,912_H1_1_21,1
912_H1_1,912_H1_1_22,1
912_H1_1,912_H1_1_23,1
912_H1_1,912_H1_1_24,1
912_H1_1,912_H1_1_25,1
912_H1_1,912_H1_1_26,1
912_H1_1,912_H1_1_27,1
912_H1_2,912_H1_2_1,1
912_H1_2,912_H1_2_2,1
912_H1_2,912_H1_2_3,1
912_H1_2,912_H1_2_4,1
912_H1_2,912_H1_2_5,1
912_H1_2,912_H1_2_6,1
912_H1_2,912_H1_2_7,1
912_H1_2,912_H1_2_8,1
912_H1_2,912_H1_2_9,1
912_H1_2,912_H1_2_10,1
912_H1_2,912_H1_2_11,1
912_H1_2,912_H1_2_12,1
912_H1_2,912_H1_2_13,1
912_H1_2,912_H1_2_14,1
912_H1_2,912_H1_2_15,1
912_H1_2,912_H1_2_16,1
912_H1_2,912_H1_2_17,1
912_H1_2,912_H1_2_18,1
914_D1_1,914_D1_1_1,1
914_D1_1,914_D1_1_2,1
914_D1_1,914_D1_1_3,1
914_D1_1,914_D1_1_4,1
914_D1_1,914_D1_1_5,1
914_D1_1,914_D1_1_6,1
914_D1_1,914_D1_1_7,1
914_D1_1,914_D1_1_8,1
914_D1_1,914_D1_1_9,1
914_D1_1,914_D1_1_10,1
914_D1_1,914_D1_1_11,1
914_D1_1,914_D1_1_12,1
914_D1_2,914_D1_2_1,1
914_D1_2,914_D1_2_2,1
914_D1_2,914_D1_2_3,1
914_D1_2,914_D1_2_4,1
914_D1_2,914_D1_2_5,1
914_D1_2,914_D1_2_6,1
914_D1_2,914_D1_2_7,1
914_D1_2,914_D1_2_8,1
914_D1_2,914_D1_2_9,1
914_D1_2,914_D1_2_10,1
914_D1_2,914_D1_2_11,1
914_D1_2,914_D1_2_12,1
914_D1_2,914_D1_2_13,1
914_D1_2,914_D1_2_14,1
914_G8_1,914_G8_1_1,1
914_G8_1,914_G8_1_2,1
914_G8_1,914_G8_1_3,1
914_G8_1,914_G8_1_4,1
914_G8_1,914_G8_1_5,1
914_G8_1,914_G8_1_6,1
914_G8_1,914_G8_1_7,1
914_G8_1,914_G8_1_8,1
914_G8_1,914_G8_1_9,1
914_G8_1,914_G8_1_10,1
914_G8_1,914_G8_1_11,1
914_G8_1,914_G8_1_12,1
914_G8_1,914_G8_1_13,1
914_G8_2,914_G8_2_1,1
914_G8_2,914_G8_2_2,1
914_G8_2,914_G8_2_3,1
914_G8_2,914_G8_2_4,1
914_G8_2,914_G8_2_5,1
914_G8_2,914_G8_2_6,1
914_G8_2,914_G8_2_7,1
914_G8_2,914_G8_2_8,1
914_G8_2,914_G8_2_9,1
914_G8_2,914_G8_2_10,1
914_G8_2,914_G8_2_11,1
914_G8_2,914_G8_2_12,1
914_G8_2,914_G8_2_13,1
914_G8_2,914_G8_2_14,1
914_G8_2,914_G8_2_15,1
914_H9_1,914_H9_1_1,1
914_H9_1,914_H9_1_2,1
914_H9_1,914_H9_1_3,1
914_H9_1,914_H9_1_4,1
914_H9_1,914_H9_1_5,1
914_H9_1,914_H9_1_6,1
914_H9_1,914_H9_1_7,1
914_H9_1,914_H9_1_8,1
914_H9_1,914_H9_1_9,1
914_H9_2,914_H9_2_1,1
914_H9_2,914_H9_2_2,1
914_H9_2,914_H9_2_3,1
914_H9_2,914_H9_2_4,1
914_H9_2,914_H9_2_5,1
914_H9_2,914_H9_2_6,1
914_H9_2,914_H9_2_7,1
914_H9_2,914_H9_2_8,1
914_H9_2,914_H9_2_9,1
914_H9_2,914_H9_2_10,1
914_H9_2,914_H9_2_11,1
914_H9_2,914_H9_2_12,1
914_H9_2,914_H9_2_13,1
917_B8_1,917_B8_1_1,1
917_B8_1,917_B8_1_2,1
917_B8_1,917_B8_1_3,1
917_B8_1,917_B8_1_4,1
917_B8_1,917_B8_1_5,1
917_B8_1,917_B8_1_6,1
917_B8_1,917_B8_1_7,1
917_B8_1,917_B8_1_8,1
917_B8_1,917_B8_1_9,1
917_B8_1,917_B8_1_10,1
917_B8_1,917_B8_1_11,1
917_B8_1,917_B8_1_12,1
917_B8_1,917_B8_1_13,1
917_B8_1,917_B8_1_14,1
917_B8_1,917_B8_1_15,1
917_B8_1,917_B8_1_16,1
917_B8_1,917_B8_1_17,1
917_B8_1,917_B8_1_18,1
917_B8_1,917_B8_1_19,1
917_B8_2,917_B8_2_1,1
917_B8_2,917_B8_2_2,1
917_B8_2,917_B8_2_3,1
917_B8_2,917_B8_2_4,1
917_B8_2,917_B8_2_5,1
917_B8_2,917_B8_2_6,1
917_B8_2,917_B8_2_7,1
917_B8_2,917_B8_2_8,1
917_B8_2,917_B8_2_9,1
917_B8_2,917_B8_2_10,1
917_B8_2,917_B8_2_11,1
917_B8_2,917_B8_2_12,1
917_B8_2,917_B8_2_13,1
917_C6_1,917_C6_1_1,1
917_C6_1,917_C6_1_2,1
917_C6_1,917_C6_1_3,1
917_C6_1,917_C6_1_4,1
917_C6_1,917_C6_1_5,1
917_C6_1,917_C6_1_6,1
917_C6_1,917_C6_1_7,1
917_C6_1,917_C6_1_8,1
917_C6_1,917_C6_1_9,1
917_C6_1,917_C6_1_10,1
917_C6_1,917_C6_1_11,1
917_C6_1,917_C6_1_12,1
917_C6_1,917_C6_1_13,1
917_C6_1,917_C6_1_14,1
917_C6_1,917_C6_1_15,1
917_C6_1,917_C6_1_16,1
917_C6_1,917_C6_1_17,1
917_C6_2,917_C6_2_1,1
917_C6_2,917_C6_2_2,1
917_C6_2,917_C6_2_3,1
917_C6_2,917_C6_2_4,1
917_C6_2,917_C6_2_5,1
917_C6_2,917_C6_2_6,1
917_C6_2,917_C6_2_7,1
917_C6_2,917_C6_2_8,1
917_C6_2,917_C6_2_9,1
917_C6_2,917_C6_2_10,1
917_C6_2,917_C6_2_11,1
917_C6_2,917_C6_2_12,1
917_C6_2,917_C6_2_13,1
917_C6_2,917_C6_2_14,1
917_C6_2,917_C6_2_15,1
917_G5_2,917_G5_2_1,1
917_G5_2,917_G5_2_2,1
917_G5_2,917_G5_2_3,1
917_G5_2,917_G5_2_4,1
917_G5_2,917_G5_2_5,1
917_G5_2,917_G5_2_6,1
917_G5_2,917_G5_2_7,1
917_G5_2,917_G5_2_8,1
917_G5_2,917_G5_2_9,1
917_G5_2,917_G5_2_10,1
917_G5_2,917_G5_2_11,1
917_G5_2,917_G5_2_12,1
917_G5_2,917_G5_2_13,1
917_G5_2,917_G5_2_14,1
